client_id,sex,birth,age,group,group2,cat0,cat1,cat2,total,CAcat0,CAcat1,CAcat2,CA
c_1684,f,1992,31,"(30, 50]","(30, 65]",3.0,6.0,13.0,22.0,32.72,131.07,779.32,943.11
c_3018,f,1968,55,"(50, 70]","(30, 65]",10.0,2.0,0.0,12.0,140.07999999999998,31.98,0.0,172.05999999999997
c_5340,f,1986,37,"(30, 50]","(30, 65]",72.0,19.0,0.0,91.0,717.84,477.85,0.0,1195.69
c_5859,f,1980,43,"(30, 50]","(30, 65]",38.0,14.0,0.0,52.0,353.0,305.09000000000003,0.0,658.09
c_7688,m,1997,26,"(18, 30]","(18, 30]",0.0,21.0,15.0,36.0,0.0,397.93,1092.49,1490.42
c_4716,f,2004,19,"(18, 30]","(18, 30]",6.0,2.0,3.0,11.0,73.02000000000001,47.98,198.94,319.94
c_6239,f,1993,30,"(18, 30]","(18, 30]",14.0,17.0,5.0,36.0,104.21000000000001,370.4,272.15,746.76
c_2330,m,1979,44,"(30, 50]","(30, 65]",115.0,43.0,0.0,158.0,1272.92,804.52,0.0,2077.44
c_255,m,1984,39,"(30, 50]","(30, 65]",187.0,60.0,0.0,247.0,2142.89,1317.57,0.0,3460.46
c_4726,m,1986,37,"(30, 50]","(30, 65]",66.0,38.0,0.0,104.0,755.58,871.9399999999999,0.0,1627.52
c_2677,f,1976,47,"(30, 50]","(30, 65]",181.0,48.0,0.0,229.0,1911.95,869.38,0.0,2781.33
c_5051,m,1972,51,"(50, 70]","(30, 65]",48.0,10.0,0.0,58.0,567.2,195.38,0.0,762.58
c_6823,m,1958,65,"(50, 70]","(30, 65]",32.0,53.0,0.0,85.0,412.8,1053.6599999999999,0.0,1466.4599999999998
c_773,m,1999,24,"(18, 30]","(18, 30]",0.0,1.0,6.0,7.0,0.0,12.19,618.94,631.1300000000001
c_1986,m,1984,39,"(30, 50]","(30, 65]",28.0,14.0,0.0,42.0,258.82,221.06,0.0,479.88
c_4470,m,1966,57,"(50, 70]","(30, 65]",18.0,22.0,0.0,40.0,241.67999999999998,419.84,0.0,661.52
c_656,f,1983,40,"(30, 50]","(30, 65]",114.0,52.0,0.0,166.0,1165.98,955.62,0.0,2121.6
c_8597,m,1996,27,"(18, 30]","(18, 30]",18.0,16.0,33.0,67.0,151.99,265.63,2141.26,2558.88
c_1244,f,1992,31,"(30, 50]","(30, 65]",3.0,11.0,12.0,26.0,39.48,226.89,1243.28,1509.65
c_6408,m,1994,29,"(18, 30]","(18, 30]",0.0,20.0,26.0,46.0,0.0,397.22999999999996,1527.59,1924.82
c_6688,m,1972,51,"(50, 70]","(30, 65]",131.0,29.0,1.0,161.0,1505.58,520.34,145.99,2171.91
c_4103,f,1980,43,"(30, 50]","(30, 65]",207.0,53.0,0.0,260.0,1981.56,1081.21,0.0,3062.77
c_1610,f,1989,34,"(30, 50]","(30, 65]",11.0,6.0,0.0,17.0,159.95000000000002,93.94,0.0,253.89000000000001
c_965,f,1970,53,"(50, 70]","(30, 65]",6.0,15.0,0.0,21.0,45.46,335.43,0.0,380.89
c_6926,m,1988,35,"(30, 50]","(30, 65]",35.0,13.0,0.0,48.0,388.76,359.89,0.0,748.65
c_919,m,1964,59,"(50, 70]","(30, 65]",8.0,7.0,2.0,17.0,107.91999999999999,130.75,83.5,322.16999999999996
c_1965,f,1967,56,"(50, 70]","(30, 65]",50.0,55.0,0.0,105.0,501.54,994.14,0.0,1495.68
c_4557,m,1983,40,"(30, 50]","(30, 65]",181.0,78.0,0.0,259.0,1935.15,1701.2,0.0,3636.3500000000004
c_2031,m,1979,44,"(30, 50]","(30, 65]",217.0,66.0,0.0,283.0,2315.5099999999998,1449.64,0.0,3765.1499999999996
c_328,f,1980,43,"(30, 50]","(30, 65]",28.0,5.0,0.0,33.0,282.73,96.35,0.0,379.08000000000004
c_369,m,1959,64,"(50, 70]","(30, 65]",22.0,40.0,0.0,62.0,224.99,820.18,0.0,1045.17
c_3992,f,2004,19,"(18, 30]","(18, 30]",0.0,5.0,1.0,6.0,0.0,103.57,52.26,155.82999999999998
c_6352,m,1987,36,"(30, 50]","(30, 65]",27.0,3.0,0.0,30.0,305.18,60.0,0.0,365.18
c_7808,m,1977,46,"(30, 50]","(30, 65]",189.0,63.0,0.0,252.0,2159.272794627383,1406.71,0.0,3565.982794627383
c_8259,f,2004,19,"(18, 30]","(18, 30]",4.0,23.0,17.0,44.0,36.96,428.43,1196.41,1661.8000000000002
c_4009,f,1996,27,"(18, 30]","(18, 30]",21.0,4.0,14.0,39.0,201.72,101.0,1418.0,1720.72
c_8528,f,1973,50,"(30, 50]","(30, 65]",25.0,3.0,0.0,28.0,279.77,63.510000000000005,0.0,343.28
c_6230,f,1964,59,"(50, 70]","(30, 65]",48.0,79.0,0.0,127.0,477.08,1591.47,0.0,2068.55
c_7463,f,1959,64,"(50, 70]","(30, 65]",23.0,31.0,0.0,54.0,207.46,576.61,0.0,784.07
c_5512,m,1936,87,"(70, 94]","(65, 94]",40.0,47.0,1.0,88.0,462.66999999999996,942.66,50.99,1456.32
c_4038,f,1979,44,"(30, 50]","(30, 65]",23.0,9.0,0.0,32.0,249.72,141.94,0.0,391.65999999999997
c_2082,m,2003,20,"(18, 30]","(18, 30]",16.0,6.0,10.0,32.0,162.31,147.07,546.76,856.14
c_8197,m,1986,37,"(30, 50]","(30, 65]",128.0,58.0,0.0,186.0,1380.89,1208.3,0.0,2589.19
c_4408,m,1982,41,"(30, 50]","(30, 65]",13.0,10.0,0.0,23.0,158.77,198.98,0.0,357.75
c_3593,f,1951,72,"(70, 94]","(65, 94]",8.0,11.0,1.0,20.0,94.78,203.3,49.99,348.07000000000005
c_4946,f,1970,53,"(50, 70]","(30, 65]",13.0,29.0,1.0,43.0,152.59,575.13,43.35,771.07
c_6888,m,1980,43,"(30, 50]","(30, 65]",43.0,7.0,0.0,50.0,516.41,143.93,0.0,660.3399999999999
c_220,m,1960,63,"(50, 70]","(30, 65]",47.0,28.0,0.0,75.0,612.15,523.97,0.0,1136.12
c_6206,f,1997,26,"(18, 30]","(18, 30]",3.0,17.0,29.0,49.0,41.14,338.69,2455.96,2835.79
c_273,m,1966,57,"(50, 70]","(30, 65]",37.0,55.0,1.0,93.0,444.43,1220.69,84.99,1750.1100000000001
c_2243,m,1958,65,"(50, 70]","(30, 65]",35.0,25.0,0.0,60.0,404.78,467.45,0.0,872.23
c_3036,m,1962,61,"(50, 70]","(30, 65]",15.0,12.0,0.0,27.0,201.18,227.22,0.0,428.4
c_3164,m,1978,45,"(30, 50]","(30, 65]",27.0,5.0,0.0,32.0,293.17,85.95,0.0,379.12
c_5377,f,1986,37,"(30, 50]","(30, 65]",84.0,13.0,0.0,97.0,918.29,359.46999999999997,0.0,1277.76
c_5686,f,1999,24,"(18, 30]","(18, 30]",6.0,7.0,6.0,19.0,81.1,142.93,407.21999999999997,631.25
c_6838,m,1962,61,"(50, 70]","(30, 65]",0.0,22.0,0.0,22.0,0.0,452.28,0.0,452.28
c_3702,m,1949,74,"(70, 94]","(65, 94]",10.0,16.0,0.0,26.0,79.86,254.07999999999998,0.0,333.94
c_6695,f,1980,43,"(30, 50]","(30, 65]",76.0,27.0,0.0,103.0,892.22,497.57,0.0,1389.79
c_5468,f,1992,31,"(30, 50]","(30, 65]",6.0,9.0,14.0,29.0,57.6,142.82999999999998,782.86,983.29
c_7417,f,1972,51,"(50, 70]","(30, 65]",157.0,41.0,3.0,201.0,1555.1299999999999,799.42,164.60999999999999,2519.16
c_2048,m,1987,36,"(30, 50]","(30, 65]",108.0,46.0,0.0,154.0,1158.93,957.12,0.0,2116.05
c_5600,m,1988,35,"(30, 50]","(30, 65]",178.0,51.0,1.0,230.0,1806.38,1085.12,145.99,3037.49
c_4290,m,1970,53,"(50, 70]","(30, 65]",66.0,89.0,2.0,157.0,578.75,1744.06,99.22,2422.0299999999997
c_3775,m,1979,44,"(30, 50]","(30, 65]",16.0,11.0,0.0,27.0,149.29,224.2,0.0,373.49
c_2387,f,1972,51,"(50, 70]","(30, 65]",178.0,41.0,0.0,219.0,1662.22,786.91,0.0,2449.13
c_8389,m,2004,19,"(18, 30]","(18, 30]",8.0,16.0,6.0,30.0,99.92,361.46,390.17999999999995,851.56
c_3407,m,2000,23,"(18, 30]","(18, 30]",14.0,7.0,1.0,22.0,152.46,134.92999999999998,181.99,469.38
c_3349,f,1941,82,"(70, 94]","(65, 94]",15.0,8.0,2.0,25.0,159.53,124.42999999999999,324.06,608.02
c_719,f,2004,19,"(18, 30]","(18, 30]",3.0,15.0,32.0,50.0,24.79,289.15,3164.91,3478.85
c_7492,f,1994,29,"(18, 30]","(18, 30]",13.0,40.0,34.0,87.0,117.15,846.52,2523.7599999999998,3487.43
c_3616,f,1961,62,"(50, 70]","(30, 65]",0.0,6.0,0.0,6.0,0.0,141.75,0.0,141.75
c_8442,m,1980,43,"(30, 50]","(30, 65]",139.0,19.0,0.0,158.0,1511.67,426.45,0.0,1938.1200000000001
c_7626,f,1998,25,"(18, 30]","(18, 30]",0.0,4.0,0.0,4.0,0.0,90.57,0.0,90.57
c_446,f,1982,41,"(30, 50]","(30, 65]",67.0,28.0,0.0,95.0,686.96,588.0,0.0,1274.96
c_8119,f,1969,54,"(50, 70]","(30, 65]",34.0,45.0,0.0,79.0,325.16,885.55,0.0,1210.71
c_5073,m,1969,54,"(50, 70]","(30, 65]",31.0,45.0,1.0,77.0,278.9,962.93,145.99,1387.82
c_20,f,1994,29,"(18, 30]","(18, 30]",5.0,12.0,3.0,20.0,52.81,241.81,164.23000000000002,458.85
c_2965,f,1955,68,"(50, 70]","(65, 94]",21.0,8.0,0.0,29.0,166.51,117.52,0.0,284.03
c_3165,f,1995,28,"(18, 30]","(18, 30]",8.0,16.0,7.0,31.0,78.72,337.02,511.75,927.49
c_3896,f,1977,46,"(30, 50]","(30, 65]",39.0,19.0,0.0,58.0,422.40999999999997,371.59999999999997,0.0,794.01
c_1328,m,1980,43,"(30, 50]","(30, 65]",31.0,7.0,0.0,38.0,337.19,108.33,0.0,445.52
c_3785,m,1951,72,"(70, 94]","(65, 94]",21.0,24.0,5.0,50.0,241.53,455.63,254.95000000000002,952.11
c_4027,m,1985,38,"(30, 50]","(30, 65]",130.0,59.0,0.0,189.0,1398.8,1019.68,0.0,2418.48
c_4733,f,1949,74,"(70, 94]","(65, 94]",7.0,8.0,0.0,15.0,72.93,173.92,0.0,246.85
c_1734,f,1980,43,"(30, 50]","(30, 65]",233.0,64.0,0.0,297.0,2488.97,1510.06,0.0,3999.0299999999997
c_6832,f,1996,27,"(18, 30]","(18, 30]",0.0,13.0,22.0,35.0,0.0,282.15,1475.28,1757.4299999999998
c_2566,f,1971,52,"(50, 70]","(30, 65]",9.0,0.0,0.0,9.0,81.39,0.0,0.0,81.39
c_341,m,1973,50,"(30, 50]","(30, 65]",106.0,25.0,0.0,131.0,1187.5,466.46999999999997,0.0,1653.97
c_347,m,1950,73,"(70, 94]","(65, 94]",26.0,27.0,0.0,53.0,327.09,547.5699999999999,0.0,874.6599999999999
c_6219,f,1956,67,"(50, 70]","(65, 94]",12.0,10.0,0.0,22.0,116.25999999999999,170.04,0.0,286.29999999999995
c_1696,f,1987,36,"(30, 50]","(30, 65]",133.0,14.0,0.0,147.0,1374.92,274.95,0.0,1649.8700000000001
c_5186,m,1997,26,"(18, 30]","(18, 30]",6.0,27.0,38.0,71.0,57.54,529.9599999999999,2641.7999999999997,3229.2999999999997
c_2267,f,1977,46,"(30, 50]","(30, 65]",115.0,47.0,0.0,162.0,1262.47,985.1899999999999,0.0,2247.66
c_6021,m,1987,36,"(30, 50]","(30, 65]",7.0,8.0,0.0,15.0,85.17999999999999,134.48,0.0,219.65999999999997
c_3199,f,1943,80,"(70, 94]","(65, 94]",29.0,75.0,0.0,104.0,289.53,1601.29,0.0,1890.82
c_4902,m,1963,60,"(50, 70]","(30, 65]",24.0,21.0,3.0,48.0,213.46,365.26,167.37,746.09
c_3979,f,1979,44,"(30, 50]","(30, 65]",21.0,4.0,0.0,25.0,200.4,65.17,0.0,265.57
c_3960,f,1987,36,"(30, 50]","(30, 65]",44.0,12.0,0.0,56.0,439.42,204.26999999999998,0.0,643.69
c_5453,m,1990,33,"(30, 50]","(30, 65]",47.0,10.0,0.0,57.0,556.85,158.73999999999998,0.0,715.59
c_8266,f,1949,74,"(70, 94]","(65, 94]",27.0,37.0,0.0,64.0,334.37,727.5,0.0,1061.87
c_2774,m,1964,59,"(50, 70]","(30, 65]",18.0,19.0,0.0,37.0,149.53,367.49,0.0,517.02
c_3846,m,1991,32,"(30, 50]","(30, 65]",11.0,6.0,0.0,17.0,116.57,124.96000000000001,0.0,241.53
c_8502,f,1975,48,"(30, 50]","(30, 65]",160.0,63.0,2.0,225.0,1720.3899999999999,1345.47,119.97999999999999,3185.8399999999997
c_1755,m,1954,69,"(50, 70]","(65, 94]",12.0,20.0,0.0,32.0,101.78999999999999,450.72,0.0,552.51
c_3175,m,1972,51,"(50, 70]","(30, 65]",65.0,13.0,0.0,78.0,655.87,255.22,0.0,911.09
c_3236,f,1967,56,"(50, 70]","(30, 65]",43.0,84.0,2.0,129.0,473.28,1650.96,209.98000000000002,2334.22
c_3356,m,1999,24,"(18, 30]","(18, 30]",8.0,21.0,16.0,45.0,83.37,435.18,805.8,1324.35
c_4445,m,1991,32,"(30, 50]","(30, 65]",46.0,11.0,2.0,59.0,565.09,203.59,86.7,855.3800000000001
c_4247,f,1999,24,"(18, 30]","(18, 30]",0.0,21.0,19.0,40.0,0.0,325.3,1237.8,1563.1
c_7467,m,2000,23,"(18, 30]","(18, 30]",3.0,22.0,14.0,39.0,31.939999999999998,382.34999999999997,864.53,1278.82
c_4815,m,1960,63,"(50, 70]","(30, 65]",9.0,28.0,0.0,37.0,100.05,520.36,0.0,620.41
c_6459,m,1984,39,"(30, 50]","(30, 65]",122.0,24.0,0.0,146.0,1320.64,473.24,0.0,1793.88
c_935,f,2004,19,"(18, 30]","(18, 30]",4.0,4.0,6.0,14.0,46.86,95.16999999999999,506.74,648.77
c_7566,m,1971,52,"(50, 70]","(30, 65]",63.0,66.0,0.0,129.0,708.16,1427.36,0.0,2135.52
c_7537,f,1994,29,"(18, 30]","(18, 30]",9.0,8.0,8.0,25.0,114.21,150.54,508.91999999999996,773.67
c_2227,m,1986,37,"(30, 50]","(30, 65]",177.0,57.0,0.0,234.0,2012.51,1043.78,0.0,3056.29
c_523,f,1938,85,"(70, 94]","(65, 94]",12.0,16.0,0.0,28.0,179.45999999999998,307.26,0.0,486.71999999999997
c_4780,f,1954,69,"(50, 70]","(65, 94]",51.0,88.0,0.0,139.0,565.47,1692.22,0.0,2257.69
c_6523,m,1964,59,"(50, 70]","(30, 65]",23.0,36.0,0.0,59.0,279.78,722.0799999999999,0.0,1001.8599999999999
c_6450,f,1997,26,"(18, 30]","(18, 30]",1.0,1.0,7.0,9.0,19.99,24.4,342.40999999999997,386.79999999999995
c_3781,m,1996,27,"(18, 30]","(18, 30]",9.0,15.0,12.0,36.0,115.61999999999999,234.72,1196.02,1546.36
c_7937,m,1969,54,"(50, 70]","(30, 65]",36.0,20.0,0.0,56.0,501.07,359.43,0.0,860.5
c_6873,m,1982,41,"(30, 50]","(30, 65]",131.0,59.0,0.0,190.0,1513.7,1183.62,0.0,2697.3199999999997
c_2720,m,1960,63,"(50, 70]","(30, 65]",30.0,85.0,3.0,118.0,290.83,1769.71,209.96999999999997,2270.5099999999998
c_4384,m,1941,82,"(70, 94]","(65, 94]",33.0,15.0,0.0,48.0,311.81,251.12,0.0,562.9300000000001
c_2753,m,1987,36,"(30, 50]","(30, 65]",15.0,4.0,0.0,19.0,124.06,51.2,0.0,175.26
c_7338,f,1978,45,"(30, 50]","(30, 65]",246.0,55.0,0.0,301.0,2634.34,1156.8,0.0,3791.1400000000003
c_2879,m,1995,28,"(18, 30]","(18, 30]",11.0,14.0,4.0,29.0,114.74,360.38,367.64,842.76
c_2814,m,1994,29,"(18, 30]","(18, 30]",3.0,4.0,8.0,15.0,36.239999999999995,80.75,610.66,727.65
c_4757,m,1960,63,"(50, 70]","(30, 65]",6.0,11.0,0.0,17.0,56.49,163.23999999999998,0.0,219.73
c_3136,f,1984,39,"(30, 50]","(30, 65]",10.0,1.0,1.0,12.0,86.11,27.77,62.25,176.13
c_1225,f,1987,36,"(30, 50]","(30, 65]",65.0,15.0,0.0,80.0,643.25,292.81,0.0,936.06
c_1145,m,1976,47,"(30, 50]","(30, 65]",151.0,33.0,1.0,185.0,1632.69,593.0,60.99,2286.68
c_2047,f,1983,40,"(30, 50]","(30, 65]",104.0,29.0,0.0,133.0,1041.5,571.0799999999999,0.0,1612.58
c_1049,m,1966,57,"(50, 70]","(30, 65]",15.0,23.0,1.0,39.0,132.61,451.03999999999996,62.25,645.9
c_628,m,1991,32,"(30, 50]","(30, 65]",197.0,35.0,0.0,232.0,2049.63,762.02,0.0,2811.65
c_7569,f,2004,19,"(18, 30]","(18, 30]",12.0,5.0,7.0,24.0,127.88,124.63,769.78,1022.29
c_7541,m,1995,28,"(18, 30]","(18, 30]",0.0,6.0,7.0,13.0,0.0,104.07,781.6899999999999,885.76
c_8425,f,1953,70,"(50, 70]","(65, 94]",57.0,95.0,0.0,152.0,582.0,1879.53,0.0,2461.5299999999997
c_6075,f,1981,42,"(30, 50]","(30, 65]",238.0,48.0,0.0,286.0,2639.2799999999997,962.29,0.0,3601.5699999999997
c_3889,m,1955,68,"(50, 70]","(65, 94]",11.0,24.0,0.0,35.0,83.04,741.42,0.0,824.4599999999999
c_4614,m,1965,58,"(50, 70]","(30, 65]",42.0,45.0,1.0,88.0,453.44,1005.9499999999999,50.99,1510.3799999999999
c_2869,m,1988,35,"(30, 50]","(30, 65]",95.0,19.0,0.0,114.0,1064.96,397.21999999999997,0.0,1462.18
c_3920,m,1956,67,"(50, 70]","(65, 94]",10.0,16.0,3.0,29.0,102.02,255.45999999999998,131.97,489.44999999999993
c_4670,f,1965,58,"(50, 70]","(30, 65]",19.0,32.0,3.0,54.0,179.06,519.1999999999999,675.51,1373.77
c_1236,m,1987,36,"(30, 50]","(30, 65]",56.0,18.0,0.0,74.0,577.14,317.43,0.0,894.5699999999999
c_4598,f,1992,31,"(30, 50]","(30, 65]",7.0,15.0,11.0,33.0,82.63,340.42,784.03,1207.08
c_211,f,1991,32,"(30, 50]","(30, 65]",36.0,12.0,2.0,50.0,375.02,224.07999999999998,209.56,808.6599999999999
c_2156,m,1978,45,"(30, 50]","(30, 65]",204.0,69.0,1.0,274.0,2081.63,1266.47,145.99,3494.09
c_2493,f,1998,25,"(18, 30]","(18, 30]",30.0,36.0,32.0,98.0,335.33,606.1999999999999,2940.28,3881.8100000000004
c_2939,f,1987,36,"(30, 50]","(30, 65]",103.0,28.0,0.0,131.0,1101.58,515.1999999999999,0.0,1616.7799999999997
c_4318,m,1971,52,"(50, 70]","(30, 65]",23.0,50.0,0.0,73.0,313.27,1005.68,0.0,1318.9499999999998
c_4336,m,1994,29,"(18, 30]","(18, 30]",1.0,12.0,10.0,23.0,11.91,256.59,621.03,889.53
c_1674,f,2000,23,"(18, 30]","(18, 30]",4.0,10.0,16.0,30.0,55.8,208.6,1411.3600000000001,1675.7600000000002
c_6520,m,1957,66,"(50, 70]","(65, 94]",9.0,7.0,1.0,17.0,118.96000000000001,132.54,49.99,301.49
c_4758,f,1994,29,"(18, 30]","(18, 30]",2.0,8.0,21.0,31.0,12.98,145.92,1200.45,1359.35
c_5005,f,1992,31,"(30, 50]","(30, 65]",2.0,0.0,2.0,4.0,11.58,0.0,174.8,186.38000000000002
c_7393,m,1992,31,"(30, 50]","(30, 65]",6.0,5.0,8.0,19.0,32.730000000000004,67.94999999999999,647.63,748.31
c_6949,m,1967,56,"(50, 70]","(30, 65]",9.0,8.0,0.0,17.0,60.480000000000004,120.96,0.0,181.44
c_6227,m,2001,22,"(18, 30]","(18, 30]",2.0,1.0,7.0,10.0,27.759999999999998,16.65,368.93,413.34000000000003
c_3604,m,1974,49,"(30, 50]","(30, 65]",136.0,56.0,0.0,192.0,1400.1499999999999,1193.4099999999999,0.0,2593.5599999999995
c_6996,f,1968,55,"(50, 70]","(30, 65]",40.0,85.0,4.0,129.0,411.98,1856.6299999999999,227.96,2496.5699999999997
c_2,m,1976,47,"(30, 50]","(30, 65]",134.0,51.0,0.0,185.0,1319.04,937.21,0.0,2256.25
c_5754,m,1992,31,"(30, 50]","(30, 65]",0.0,6.0,16.0,22.0,0.0,130.6,1324.52,1455.12
c_902,m,1966,57,"(50, 70]","(30, 65]",29.0,32.0,0.0,61.0,268.82,692.35,0.0,961.1700000000001
c_3464,f,1974,49,"(30, 50]","(30, 65]",32.0,27.0,0.0,59.0,285.89,718.17,0.0,1004.06
c_7984,m,1981,42,"(30, 50]","(30, 65]",20.0,11.0,0.0,31.0,182.54,192.23,0.0,374.77
c_1643,f,1986,37,"(30, 50]","(30, 65]",66.0,20.0,0.0,86.0,704.88,457.94,0.0,1162.82
c_1750,m,1966,57,"(50, 70]","(30, 65]",16.0,32.0,0.0,48.0,178.35,602.85,0.0,781.2
c_8418,m,1984,39,"(30, 50]","(30, 65]",61.0,23.0,0.0,84.0,757.64,400.84,0.0,1158.48
c_96,f,1969,54,"(50, 70]","(30, 65]",4.0,10.0,0.0,14.0,47.32,235.26999999999998,0.0,282.59
c_7191,f,1947,76,"(70, 94]","(65, 94]",5.0,12.0,0.0,17.0,65.61,265.11,0.0,330.72
c_377,f,1991,32,"(30, 50]","(30, 65]",175.0,39.0,4.0,218.0,1821.3799999999999,799.1899999999999,311.96,2932.5299999999997
c_5769,m,1965,58,"(50, 70]","(30, 65]",12.0,18.0,0.0,30.0,84.07,360.84,0.0,444.90999999999997
c_5654,m,1966,57,"(50, 70]","(30, 65]",36.0,60.0,1.0,97.0,346.75,1318.3799999999999,145.99,1811.12
c_8463,f,1967,56,"(50, 70]","(30, 65]",9.0,11.0,0.0,20.0,124.71000000000001,229.96999999999997,0.0,354.67999999999995
c_6258,f,1980,43,"(30, 50]","(30, 65]",130.0,32.0,0.0,162.0,1536.06,643.31,0.0,2179.37
c_7683,f,1973,50,"(30, 50]","(30, 65]",246.0,64.0,0.0,310.0,2702.95,1158.15,0.0,3861.1
c_6148,f,1983,40,"(30, 50]","(30, 65]",20.0,6.0,0.0,26.0,262.26,136.92,0.0,399.17999999999995
c_1358,f,2004,19,"(18, 30]","(18, 30]",8.0,6.0,12.0,26.0,105.2,175.39999999999998,818.46,1099.06
c_5393,f,2004,19,"(18, 30]","(18, 30]",4.0,13.0,7.0,24.0,22.58,260.95,718.6800000000001,1002.21
c_5562,f,1938,85,"(70, 94]","(65, 94]",37.0,36.0,3.0,76.0,326.66,684.89,242.96999999999997,1254.52
c_4689,f,1970,53,"(50, 70]","(30, 65]",27.0,0.0,0.0,27.0,260.9,0.0,0.0,260.9
c_2224,m,1972,51,"(50, 70]","(30, 65]",73.0,14.0,0.0,87.0,802.83,316.65999999999997,0.0,1119.49
c_3726,f,1988,35,"(30, 50]","(30, 65]",68.0,24.0,1.0,93.0,640.62,442.16,68.99,1151.77
c_4603,m,1961,62,"(50, 70]","(30, 65]",15.0,19.0,0.0,34.0,195.44,396.95,0.0,592.39
c_7256,m,1996,27,"(18, 30]","(18, 30]",4.0,22.0,17.0,43.0,31.909999999999997,441.96999999999997,1179.51,1653.3899999999999
c_2521,f,1995,28,"(18, 30]","(18, 30]",6.0,16.0,11.0,33.0,34.260000000000005,324.67,864.01,1222.94
c_1789,m,1972,51,"(50, 70]","(30, 65]",65.0,33.0,0.0,98.0,617.08,597.78,0.0,1214.8600000000001
c_491,f,1956,67,"(50, 70]","(65, 94]",39.0,14.0,0.0,53.0,358.41,292.59,0.0,651.0
c_8316,f,1981,42,"(30, 50]","(30, 65]",103.0,23.0,0.0,126.0,1012.9,523.6,0.0,1536.5
c_4700,f,1978,45,"(30, 50]","(30, 65]",61.0,30.0,0.0,91.0,733.0500000000001,639.29,0.0,1372.3400000000001
c_6356,f,1949,74,"(70, 94]","(65, 94]",29.0,47.0,0.0,76.0,275.662794627383,896.88,0.0,1172.542794627383
c_8339,f,1971,52,"(50, 70]","(30, 65]",37.0,45.0,0.0,82.0,329.35,959.46,0.0,1288.81
c_4155,m,1956,67,"(50, 70]","(65, 94]",3.0,23.0,0.0,26.0,9.99,395.44,0.0,405.43
c_5278,f,2004,19,"(18, 30]","(18, 30]",32.0,20.0,35.0,87.0,340.3,388.77,3311.37,4040.4399999999996
c_722,f,1987,36,"(30, 50]","(30, 65]",130.0,46.0,1.0,177.0,1348.95,930.0799999999999,145.99,2425.0199999999995
c_22,m,1993,30,"(18, 30]","(18, 30]",0.0,11.0,3.0,14.0,0.0,222.45,183.97,406.41999999999996
c_6504,f,1956,67,"(50, 70]","(65, 94]",34.0,24.0,4.0,62.0,385.34,626.8199999999999,270.28,1282.4399999999998
c_6602,m,1966,57,"(50, 70]","(30, 65]",25.0,25.0,0.0,50.0,309.35,509.96999999999997,0.0,819.3199999999999
c_5267,f,1999,24,"(18, 30]","(18, 30]",6.0,14.0,6.0,26.0,56.1,275.69,472.94,804.73
c_7051,f,1995,28,"(18, 30]","(18, 30]",2.0,18.0,25.0,45.0,6.46,283.96,1507.19,1797.6100000000001
c_1800,m,1952,71,"(70, 94]","(65, 94]",7.0,22.0,0.0,29.0,67.17,380.96999999999997,0.0,448.14
c_1791,m,1979,44,"(30, 50]","(30, 65]",127.0,11.0,1.0,139.0,1207.12,237.16,42.51,1486.79
c_6433,f,1960,63,"(50, 70]","(30, 65]",3.0,12.0,0.0,15.0,47.58,271.88,0.0,319.46
c_8426,m,2004,19,"(18, 30]","(18, 30]",14.0,22.0,10.0,46.0,167.61,416.07,537.24,1120.92
c_1067,f,1987,36,"(30, 50]","(30, 65]",143.0,62.0,0.0,205.0,1282.46,1131.91,0.0,2414.37
c_2604,m,1956,67,"(50, 70]","(65, 94]",57.0,76.0,0.0,133.0,619.8199999999999,1651.74,0.0,2271.56
c_3594,m,1970,53,"(50, 70]","(30, 65]",40.0,55.0,0.0,95.0,394.52,1313.73,0.0,1708.25
c_7591,m,1976,47,"(30, 50]","(30, 65]",39.0,40.0,0.0,79.0,401.41,739.52,0.0,1140.93
c_5125,f,1956,67,"(50, 70]","(65, 94]",45.0,46.0,0.0,91.0,545.0799999999999,1016.6899999999999,0.0,1561.77
c_7999,f,1991,32,"(30, 50]","(30, 65]",171.0,51.0,0.0,222.0,1955.4,1010.56,0.0,2965.96
c_5690,f,2004,19,"(18, 30]","(18, 30]",3.0,3.0,7.0,13.0,30.060000000000002,61.239999999999995,526.8299999999999,618.1299999999999
c_2495,f,1957,66,"(50, 70]","(65, 94]",2.0,2.0,0.0,4.0,21.369999999999997,27.98,0.0,49.349999999999994
c_519,f,1954,69,"(50, 70]","(65, 94]",43.0,71.0,0.0,114.0,480.90000000000003,1543.22,0.0,2024.1200000000001
c_4448,m,1990,33,"(30, 50]","(30, 65]",43.0,5.0,1.0,49.0,476.36,121.47,145.99,743.82
c_4427,m,1960,63,"(50, 70]","(30, 65]",8.0,5.0,0.0,13.0,86.9,92.15,0.0,179.05
c_2233,f,1986,37,"(30, 50]","(30, 65]",33.0,9.0,0.0,42.0,305.44,154.73000000000002,0.0,460.17
c_3187,m,1996,27,"(18, 30]","(18, 30]",0.0,6.0,8.0,14.0,0.0,101.75999999999999,500.5,602.26
c_999,m,1964,59,"(50, 70]","(30, 65]",19.0,27.0,0.0,46.0,153.19,548.21,0.0,701.4000000000001
c_8235,f,1992,31,"(30, 50]","(30, 65]",9.0,7.0,12.0,28.0,75.21,127.87,1230.9299999999998,1434.0099999999998
